text,label
ᄀᄒᄅ~ ᄀᄒᄅ~ ᄀᄒᄅ~,1
미친새끼들 저거 사실상 외압이네 .. 청와대에서 공문보내면 불법아니냐?? ㄷㄷ,0
돈지랄 하지마라뭉가네 네 주머니돈 아니지안ㅆ냐 잡것들,0
조옺빻은 와꾸 올릴거면 정화짤도 같이올려라 오전에 먹은 낙태비빔밥 다 토했노 구에에에에엑,1
식수대아냐? 저기에 왜 누워...?,1
ㅎ 아들이 뭔죄야 뭔상관이야 아들한테 어떤 의도도 합의도 없이 이뤄진일을 왜 같이 책임지라고 해,1
완전 %개좆이네,1
완전 개창 년이네,1
ᄌΓ ᄌΓ ᄌΓ,1
마취크림 바르는데...수면마취까지는 필요없어요,1
떼운 이가 누렇고 어색해서 성격이 평소 잘감추듯이 이빨 못드러내구 배시시 웃는 고속도로마냥 벌러덩 까진 문어 이마~ ! 걍 이참에 안나오는걸로 ...,0
좆-잡고 꺼져,1
이 ᄊᄇ*ᄌᄃ!,1
결혼해라 어차피 소시 끝났잖아.,0
혹시 %ᄊ임?,1
한국이 그리 만만해 어디서 사라마라야원숭이 새 ㄲ들이,0
아 좆_쓰레기 ㅋㅋㅋ,1
아 -좆잡고 ㅋㅋㅋ,1
아 ◯ᄏ ㅋㅋㅋ,1
혹시 걸레~임?,1
같#은새끼아,1
이 칙쇼@!,1
아 띠.껍 ㅋㅋㅋ,1
아 개졎 ㅋㅋㅋ,1
아 썩을 새끼 ㅋㅋㅋ,1
ᄀᄌᄉ아,1
~똘추놈 ~똘추놈 ~똘추놈,1
자기얼굴에 침뱉고있네 자라,1
쓰글놈 꺼져,1
ᄊᄇᄇᄇᄂᄋ아,1
완전 ᄀ.ᄌᄅ이네,1
띠이붕 꺼져,1
너 진짜 -씹장 같다,1
완전 ᄃ~ᄅᄋᄂ이네,1
이 %개놈!,1
띠뎅 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
%ᄊᄌᄁ %ᄊᄌᄁ %ᄊᄌᄁ,1
ᄍᄃ%아,1
시발 지금 조선반도 주류가 누군지 아냐,1
이 쉽8!,1
호모새^끼,1
별 쓸데없는 소리로 괴롭히는구나 일 좀 하게 냅둬라,1
내가 173에 저러고 다니는데 시발미안하다 이기..,0
그렇게 사이트가 아까우면 운영자 니들도 본인 신상까고 운영해라,1
아니 저런 ᄊ_ᄇ,1
저 _ᄀᄀᄇ 때문에 게임 졌네,1
이 썅*년!,1
시발 ㅋㅋㅋㅋㅋ 이정도면 고도의 까 아님?,1
아 새끼끼 ㅋㅋㅋ,1
임신전 손 댔겠지 임신해서는 약 못씀 누가봐도 칼질했는데 무슨 ㅋㅋㅋ 참 뉴스꺼리 없네,0
이 썩~을놈의!,1
이 개부랄!,1
씨발허접,1
내용이야 웹툰으로 증명이 됐지만 캐릭터 움직임이 뚝뚝 끊겨서 몰입방해 애니화는 실패,1
아 좌파정부 새끼들...가지가지한다,0
너 진짜 ᄀᄉᄁᄋ* 같다,1
병신인걸 인정하면 유쾌한데 요즘은 인정을 안함,1
좆까~라,1
혹시 미%친놈임?,1
아 좆좆같은년 ㅋㅋㅋ,1
생에는 순서가 있지만 졸에는 순서가 없는 법이라더니...,1
아 썩을노마 ㅋㅋㅋ,1
문재인은 양반이네..이 자슥은 뭔 멍멍이냐!!!!,0
ᄂᄈᄉ.ᄁ 꺼져,1
혹시 ᄀᄌ.임?,1
문재앙때문에 나라꼴 미쳐돌아가네요. 탄핵만이 정답일듯,0
버러지,1
○ᄎ ○ᄎ ○ᄎ,1
ᄀᄊ~ᄇᄂ아,1
썅년 아아,1
#똘기 꺼져,1
개놈- 꺼져,1
저 ᄌᄈ_ᄅ 때문에 게임 졌네,1
저 ᄊ.ᄅᄀᄂ 때문에 게임 졌네,1
아 족같내 ㅋㅋㅋ,1
류이호 잘생겼네,1
알고보니 이 미M친놈은 포풀리즘의 대마왕이었네,0
한심한 %쎄키들,1
상놈아,1
저 좆대대가리 때문에 게임 졌네,1
이 씹땡!,1
ᄋ*ᄆᄋᄅ,1
똥년.,1
저 ᄂ^ᄀᄆᄎᄂ 때문에 게임 졌네,1
찐따_ 꺼져,1
ㅋㅋ1500만원 이지랄,0
혹시 ᄄ-ᄁ임?,1
너 진짜 ᄇ*ᄋ 같다,1
최수종 가식적인 리액션 넘 촌스럽다. 지금 시대가 어느땐데. 결국 신혼여행도 공짜 은혼식도 공짜라는 거임.,0
군대 가기 전에 군대 존나 두렵잖아,0
혹시 시방시불임?,1
ᄌᄌᄅ*아,1
혹시 ᄌ∧임?,1
잡새#끼아,1
이 ᄄᄀ_!,1
미친~ 꺼져,1
@주둥이 꺼져,1
광고 오지네 ㅋㅋㅋ 사실 뒷광고는 유튜버들보다는 기자들이 몇 수는 더 위에 있는 분야지 ㅋㅋㅋ,1
비호감 이윤지 서민정 극혐,0
개~호로 꺼져,1
너 진짜 ᄀᄅᄂ 같다,1
ᄂᄆ@ᄊᄇ아,1
이 씨발*년아!,1
ᄌ~ᄌᄅ 꺼져,1
씨발놈~아,1
근데 김성주는 아기 입맛이라고 평소에 강조하는데 청국장 전문가??? 아기 입맛과 청국장하고 매핑이 안되는거같은데??,1
애플도 웃긴다 저게 뭐가 같은건지 모르겠다 그럼 과일 그림은 다 지들꺼라는 건지,1
ㅈㅗㅈ아,1
이 빌어먹.!,1
돋같아,1
저 존나씨_발 때문에 게임 졌네,1
삼성이 그럼 전라도 사람 존나 뽑은거네? ㅋㅋ말이 되는 개소리를 좀 해라 ㅉ,0
흠 인기도 권력이네 황교익이 맞는 말 했는데도 비호감 많으니 비판이 많네 이래서 우리 사회가 인기와 권력자들이 무법천지로 만드는 거다,1
아 죠카툰 ㅋㅋㅋ,1
이 ᄌᄃ#!,1
화냥냥년 화냥냥년 화냥냥년,1
이 썩을년아아!,1
ᄋ-ᄂ아,1
가만히 있으면 반이라도 가지 지손으로 끌어내림,1
한쪽의 잘못은 아니라고 본다 그렇기에 구혜선이 더많이 잘못했다하더라도 안재현도 잘한건없다고봄..이혼까지온것도 양쪽의 잘못이지..,1
ᄄᄅᄅᄅᄋ아,1
"민주당 찍지도 않는 패미를 위해 구애하는 민주당 보면 애처롭기까지 하다! 진정한 성평등은 남여 동일 입대와 여성할당제 폐지, 능력에 따른 공무원선발을 해야 한다! 역차별이 얼마나 심했으면 남자들이 병역피해자라는 신조어가 생기겠나?",1
학교다닐때 싹수 보이면 쳐맞고 개선되야 하는데 개조옻같은 학생인권 땜시 세상이 개판되고 있다. 자유가 남 인권 침해해도 되냐? 창작의 자유가 방종이냐? 쳐맞을것들 투성이다,0
ᄂᄆᄊᄇᄂ% ᄂᄆᄊᄇᄂ% ᄂᄆᄊᄇᄂ%,1
이 개씨발발발!,1
하여간 방송국 새끼들 나도 욕했었는데 미안하네...,0
모텔에서하면 모텔이용자들 위생 좆창나고..,1
지인들 다 있는 자리에서 포옹한번 한거가지고 연애를 한다 어쩐다...게다가 cctv까지 들추어내서..,1
저 _쓰레기년 때문에 게임 졌네,1
너 진짜 시발새끼 같다,1
완전 조질_래이네,1
아 _ᄇᄉᄋ ㅋㅋㅋ,1
근대 저분들 조폭인가요?? 딱봐도 최소 조폭경험 있을거 같이 생겻던데...학창시절 괴롭힘 당한사람들 있을거같던데,0
이효리는 흥해라,1
완전 ᄊᄆᄉᄁᄋ이네,1
혹시 ᄌᄁᄃ^임?,1
_씨발놈,1
10새들 세금 겆어가서 엄한데다 뿌리며 선심쓰는척하네..ㅈ,0
ᄇᄇᄇᄅᄌ 꺼져,1
너 진짜 #ᄉᄁᄃ 같다,1
완전 %호로새끼이네,1
뒈#질,1
별 대단한 특종뉴스 나셨네,1
블랙리스트에 올린 자한당보단 낫지않음?축하하려고 초청한건데 너무 예민하게 반응하네ㅋㅋ자한당은 세금으로 박물관 세울거란다난 좌파 우파 둘다 싫은데 우파가 더 토나옴ㅋㅋ,0
재멘 보지신이여 축복하소서,1
너 진짜 씹새끼끼 같다,1
3명중에 최종훈이 제일 잘생겼네요,1
혹시 씨 발좆도임?,1
개~좆같은놈 개~좆같은놈 개~좆같은놈,1
이 씨키 코케인 좀 빠나보네 요즘,1
ᄂ.ᄆ,1
아 ᄌᄋ.ᄌ ㅋㅋㅋ,1
너 진짜 시빨 같다,1
ᄌᄋᄌᄌ아,1
이 ᄌᄃᄋᄋᄋ!,1
ᄌᄇᄅ아,1
혹시 니미씨#발임?,1
흐졉 꺼져,1
위선자야 니가 단세포지 거꾸로 기운 시각장%애자다. 환경 환자도 모르고 떠드는 입은 뭔고? 박석순교수를 아냐? 신학을 안하고 강을 전공했냐? 남의 분야를 침범하는 싸가지@들은 뭔고?,1
혹시 ᄌ ᄀᄋᄂ임?,1
ᄃ*ᄉᄁ아,1
ᄌᄌᄌᄀᄃ ᄌᄌᄌᄀᄃ ᄌᄌᄌᄀᄃ,1
공뭔년놈들이 사기불법탄핵에 주동자중 하나인 이유지.,0
그러게 말이야 ㅅㅂ,1
저 왜%놈 때문에 게임 졌네,1
아 병-신새끼 ㅋㅋㅋ,1
오늘날씨도 모르면서 11월을 ㅋㅋㅋ 개웃기네,1
ᄌᄆ@,1
영어 한마디 못하는새끼가 뭔 통화야 통화가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
네들 야당일때. 그런 소리했어야지. 특히 박영선. 박지원 활약상 잊어버렸나?,1
안대 한바가지 들고오노. 꽁자라고 그 기내 화장실에서 훔쳐온다 이기야;;; 이거 ㄹㅇ이노1!!후팔,1
참..거지 깽깨이 같은 것들이..시부우랄것들..추아들 황의원 자식들 신상다까..개..겉은 경우 다 있네..추 외가친가..살인자들..묻지마폭행 자들 폭행할려거든..이사람들 찾아서 묻지마폭행해라..,0
왜들 준영이가 민경장 만나는건 괜찮고 영재가 쫒아다니던 호철이 만나는건 뭐라 하는걸까요... 같은상황인거 같은데요... 민경장이 영재에게 고백만 안했을뿐 영재가 병원에서 두사람 모습보고 화만 안냈을뿐인데,1
개색 개색 개색,1
ᄒᄒ~ 꺼져,1
내 장담컨데 예전처럼 구타폭행 되면 이새기 벌떡일어나서 날라다닌다.,0
아 꺼져# ㅋㅋㅋ,1
이 ᄊᄋᄉ%ᄁ!,1
아 ᄌᄌ◯ ㅋㅋㅋ,1
씨이벌,1
빌어 먹을아,1
와 진짜 새우까지 넣으면 그냥 식당에서 파는거임 꼭해보세요,1
하소연할시간에 이혼해라,1
아 애미_ ㅋㅋㅋ,1
뉭기리 뉭기리 뉭기리,1
사진 순간 현아일줄,1
_씹년 _씹년 _씹년,1
저 년* 때문에 게임 졌네,1
ᄀᄉ. ᄀᄉ. ᄀᄉ.,1
예전과는 다른 모습..다이어트 정말 힘든데 대단해요..날씬은 아니지만 딱 표준..유지만 잘 해준다면 엄지척,1
이 ᄀᄀᄀᄅ!,1
너 진짜 ᄒ^ᄌ 같다,1
근데 불친절한알바들보면 때리고싶긴하던데,0
솔직한말로 그다지 기분이 나쁘거나 한것도 아니다 우리도 소싯적부터 일본이란 나라에 재해가 터지면 이런식으로 비난하면서 똑같은짓을 반복해왔으니,1
저 ᄀᄊᄇ- 때문에 게임 졌네,1
저 쉬바쌔 때문에 게임 졌네,1
ᄊᄋᄂᄋ%,1
너 진짜 걸레같은년_ 같다,1
이 ᄋᄆᄆᄋ!,1
똘*추 똘*추 똘*추,1
너 진짜 %씨발 같다,1
너 진짜 섬짱깨@ 같다,1
진지하게 현역 서성한 밑이면 걍 포기해 허송세월가능성 높음 나이먹으면 대가리굳어서 더힘들다,0
네 잘알겠습니다 관심없어요,1
이건 아니다 ㅠㅠ진짜 말이되 포르투갈까지 따라온 여자 버린다고??,1
ᄆ.ᄎᄂ아,1
ssibal이 꺼져,1
이년들 쳐먹는데 그걸 왜 근황이라고 기사화 시키냐 ㅋㅋ,0
혹시 ᄎᄃᄉ%ᄁ임?,1
겁먹고 빌빌대는꼴이 버러지만도 못하노^느^,1
ᄊᄎᄂ* 꺼져,1
아 %니좆때 ㅋㅋㅋ,1
완전 ᄂ_ᄁᄋ이네,1
어딜봐서 임현주가 여우? 좋아하는 남자 앞에서 표현도 못하나.,1
천한것들 답다,0
너 진짜 ᄀᄉᄃ 같다,1
제발 부탁요연예인여려분악플러들 신경쓰지들 말고사세요들,1
병신%쪼다아,1
저 #우라질놈 때문에 게임 졌네,1
이 c불넘!,1
아 ᄒᄅ*ᄀᄌᄂ ㅋㅋㅋ,1
저거 다 이케아제 싸구려 아니니? ㅋㅋ 먼 요양병원 의자 몇개가져다놓고 핀란드래 푸핫 ㅋㅋ,1
너 진짜 뉭기미 같다,1
이새끼들 말하는거 보니까 몇몇은 차별을 금지한다 하니까 머가리안돌아가서 동성애 반대하자는줄 아나봄ㅋㅋ,1
ᄀᄊ%ᄇ,1
씨발놈이이,1
sibalsibal 꺼져,1
완전 ᄀ◯ᄃ이네,1
이 ᄀᄊᄇ_ᄂ!,1
저 .ᄀᄀᄅ 때문에 게임 졌네,1
*ᄋᄏ,1
아 @ᄂᄆᄊ ㅋㅋㅋ,1
찐따는 ㅇㅂ,0
역시 한국인은 남 잘되는 꼴을 못 봐,0
샹년_ 꺼져,1
아 #화냥 ㅋㅋㅋ,1
좆도.씨발아,1
혹시 ᄁ○ᄂ임?,1
싯팔,1
절절함이 없으신가보네 확실히 유약해 체력달려서 당도 이끌질 못하는데 총선이나 대선땐 답도 없겠네,1
아 우라질* ㅋㅋㅋ,1
너 진짜 ᄀᄅ_ᄀᄋᄂ 같다,1
이 ᄄ@ᄀᄆ!,1
저 ᄍ_ᄃ 때문에 게임 졌네,1
너 진짜 씨*발놈 같다,1
저게자지라고?ㅆㅂ 떡치고싶다,1
.ᄋᄀ .ᄋᄀ .ᄋᄀ,1
^개호로년,1
진짜 G랄도 가지가지한다 ㅋㅋㅋ,1
너 진짜 _개잡놈 같다,1
아 화냥뇬 ㅋㅋㅋ,1
아 -지랑 ㅋㅋㅋ,1
이 개*잡놈!,1
너 진짜 똘#추년 같다,1
자식%아,1
저 쉐기 때문에 게임 졌네,1
불알~,1
그러니까 씹@치지ㅉㅉ,1
~ᄋᄀ 꺼져,1
개졋,1
도성회 이강래 협잡해서 톨게이트 수납원들 자회사로 몰아넣고 이강래 그 댓가로 가족들 사업체로 일감 몰아주기 마누라는 그 회사인 인스코비 자회사 주식4만주를  보유하고 있다! 그만 처먹어라 배탈난다! 이 도둑넘들아~~~,1
ㅋㅋㅋ 젓더 모르는 ㅄ 욤뵹하고 있네~ ᄒᄒ_ㅎ 우물에 쳐 빠쟈가지고 입만 나불데..ᄒᄒ_ㅎ 부러우면 부럽다고 해 걍~ ㅋㅋㅋㅋ,1
완전 .ᄆᄀᄂ이네,1
ᄂ_ᄀᄈ ᄂ_ᄀᄈ ᄂ_ᄀᄈ,1
개쑈 개쑈 개쑈,1
ᄆᄎ%...,1
아 쉻알 ㅋㅋㅋ,1
이 ᄊᄇᄌ.ᄉ!,1
이상민이나 신정환이 들어오면 재미날듯,1
그냥 결혼하지 왠 기사 헐~~~,1
면상 보고도 니들이 그렇게 말할수 있을까 병신들아 그냥 가만히 쫌 있어라 개 찌질이들아 복귀 안한다는데 왜이리 시끄러,0
혹시 니 애미임?,1
호-로년,1
태극기나 개독 찜쪄먹을 대깨문,0
지아 송종국이랑 붕어빵 처럼 닮아 인물 좋네 예쁜거 보니 연예인 해도 되긋네 지 못 생긴 어미 안 닮기 다행이다‼️‼️,0
아 ᄋᄆᄋ_ ㅋㅋㅋ,1
아 개-쓰레기 ㅋㅋㅋ,1
저의자 내구도 존나 의심됨ㅋ글고 바닥에 고정도 아니네대가리가 있으면 저딴걸 설치할리가....,0
와.. 메이플 하도바껴서 저노틸러스맵안가본지가4년_됨 ㅋㅋㅋ^ᄀㅋ 오늘가서 브금들으면서 딸쳐야징,1
너 진짜 뒈_진다 같다,1
경허니 일도 열심 이쁘고 싹싹하고 요리도 잘하고 흥해라 허니 달려라 허니,1
ᄂ-ᄀᄆ 꺼져,1
ᄀᄀᄀᄋᄂ아,1
선택적으로 똑똑한거라서 남혐 안하는거구나^졳^ 진짜 인기있어서 피곤했던 애들은 워마드하던데^^,1
ᄊ#ᄎᄂ,1
이 좆밥!,1
쪼다새~끼아,1
아 개놈의새끼. ㅋㅋㅋ,1
"야 니들 절대 업소갈거면 퇴폐마사지, 여관바리이런데 가지마라 시발 현타 좉된다",1
이런 염_병@할,1
혹시 미*친씨발임?,1
혹시 개썅년~임?,1
ᄆ%ᄎᄊᄂ아,1
이 ᄊᄌᄁᄁ!,1
ᄋᄏ%,1
미친새새새끼아,1
시계 보는 게 ㅈㄴ 웃기네 ㅋㅋ,0
완전 #닥쳐이네,1
ᄊᄇᄉᄁ~ 꺼져,1
상놈새%끼아,1
이래서 전과자씻끼끼들은 걸러야해,1
ᄌᄀ*ᄋᄂ ᄌᄀ*ᄋᄂ ᄌᄀ*ᄋᄂ,1
애기 넘 이쁘당^^*,1
아니 병신아내가 댓글 앞페이지에서 예지누나 이쁘냐고 물으니까 니가 니입으로 ㅈ같이 생겻다며? 왜 시비냐?그리고 좆같이 생긴 누나로 어떻게 딸잡냐?,0
걸레놈놈,1
이 씨@발허접!,1
완전 잡*탱년이네,1
저 지랑@ 때문에 게임 졌네,1
혹시 좆만한@새끼임?,1
-ᄀᄌᄉ,1
우욱 씹 같은 도덕주위자들 누가 유교탈레반국 아니랄까봐,0
이 ᄊᄋ^ᄉᄁ!,1
낸시랭 좋은 분 만나시지...올라오는 기사보니 안타까워서 처음으로 댓글남겨 봅니다.,1
내가 장담한다 남들이 재밌다하고 놀란감독 작품이니까 이해못해도 일단 재밌다고 한거겠지 이영화는 한마디로 표현하면영화관에서 안보면 도중에 끄게되는 작품임적당히 어려워야지모...,1
에여 쉬이방 정육점도아니고 .개족간네 나라 망신이여,1
예금보다 더 먹자는 생각으로 안전하게 우량주 사면 돈벌었을텐데.병신같이 머리나쁜게 욕심이랑 생각만 많아가지고 단타죵늬치니까 잃지ㅋㅋㅋ,1
내-년 9월이면 다 죽고 누가 살아 있겠냐,1
저 좆~찐 때문에 게임 졌네,1
ᄈᄀ ᄈᄀ ᄈᄀ,1
표치수 불시착 오디션 당시 제작진들 반응이 보고싶다 ㅋㅋ 보석을 찾아낸 반응..,1
아무튼 씨발 쓰레기 새키들 ㅉㅉ,1
정말 쫄깃쫄깃하게 잘봣습니다,1
_ᄂᄈᄉᄁ 꺼져,1
혹시 %개쓰레기임?,1
아내의 맛은 전복맛인가요?,0
존나 징징대서 싫음,0
이 좆만~아!,1
ㅆㅅㅂ의 나라 ㅋㅋㅋ,0
개독한테쓰면 딱이겠네,0
아 ᄌ#ᄌᄀ ㅋㅋㅋ,1
"도태된거슨,,,자신들이란걸,,,모르고 츳츳",1
호로오 꺼져,1
이 ᄃᄌ*ᄅ!,1
아 씹니 미럴 ㅋㅋㅋ,1
적어도 민주당 좌파뽑는애들은 잘못된신념이라도 본인신념이라도 있지 자한당지지새끼들은 이노옴 박통이 지옥에서우신다 이지랄중 박정희 전두환 독재자 씹새끼들 외치먄서 자한당지지중 뇌가빈건 우파라는새끼들 아닐까 ㅋㅋ,0
이 새새끼!,1
어우시발 저런데 한달만 살면 정기 다빠지겟지?,1
이거 꼴릿했는데,1
아 캐시키 ㅋㅋㅋ,1
이 버러지지지지!,1
~ᄋᄀᄎ아,1
시발 진짜 드러워 죽겠네 정말,1
저 닭쳐 때문에 게임 졌네,1
완전 ᄌᄆᄆᄒ이네,1
힘내세요~ 응원합니다!!,1
홍위병이랑 똑같이 이제 지들이랑 반대 의견 내비치면 적으로 모네 ㅋㅋㅋㅋ 페미위키 가보니까 진보마초의 전형적인 사례일 뿐이다. 이러고 있네 ㅋㅋㅋㅋ,1
너 진짜 쉬꺄 같다,1
이 좆도^씨발!,1
너 진짜 ᄌᄉ~ 같다,1
신선해서 좋았음~!!!,1
완전 존나@이네,1
이 시풀!,1
저 ᄋᄆ~ᄋᄅ 때문에 게임 졌네,1
거 참 상황 머중이스럽네...,0
정말 이게 재미있나요...? 도대체 무슨영화인지...,1
ᄋ ᄆᄋᄅ ᄋ ᄆᄋᄅ ᄋ ᄆᄋᄅ,1
일베충 중에 멍청한 놈 하나 선별해서 총알받이로 발탁 앞세운 것 같은 느낌이 드네요,0
-눈깔아아,1
씹- 씹- 씹-,1
너 진짜 씹새_끼 같다,1
누가 얘 시장으로 뽑았는지..? 성소수자하고 이태원 클럽하고 무슨관계야..?,1
아 시봉세 ㅋㅋㅋ,1
아 ᄂᄀᄆ_ᄎᄂ ㅋㅋㅋ,1
새끼들-아,1
진짜 매력쩔어....볼수록매력적...질리지가않음,1
너 진짜 ᄂᄋᄆᄆᄆ 같다,1
죄없는 박대퉁령 불법삭탄핵당한 날 대한민국 헌정은 중단었다 개좌빨과 개역적배신자 놈들이 저지른 통탄의 역사적 범죄다 어리석고 아둔한 국민들이 속고 또속고 또또 속아도 깨우치지 못하니 참 서글프고 통탄할 대한민국이여! 박대통령 완전복권만이 대한민국의 법치가 다시 시작되는 날이다 이것이 정의요 대의다 이반역배신자 놈들아 나라꼬라지 잘보고 있는가? 밥이 목구녕으로 넘어가니나 나쁜 놈 개반역배신진 개무성 개승민 개성태 개성동 개태경 개준표 개종인 개용태 개희룡 개세원 등등 천벌을 받을 지어다,0
역시 얘네도 썩은동아줄이네,1
너 진짜 ᄌ~ᄆᄒᄉᄁ 같다,1
썅^ 썅^ 썅^,1
혹시 @좆찐임?,1
저 ᄉᄍ%ᄁ 때문에 게임 졌네,1
쇼에 끝이다 끝 ᄊᄇᄇ 일이나잘해야지 쇼를 잘하니 무능에 쇼정치 ᄊᄇᄇ 개#돼지들,1
쿵쾅이들아 댓글 쓸때 ㅋㅋ좀 붙이지마 왜 쳐웃는거냐? 니 댓글이 논리적이지 못하다고 생각해서 웃는거냐? 그리고 오죽했으면이란 말좀 쓰지마라 너희들의 상상력을 이유로 갖다 붙이지좀마,0
